4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11079.40 , 0.00 , 9.84 , -0.03 , 8.62 , -0.04 , 0.00 , 0.00 , 105.35 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.35 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.02 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 8354.55 , 0.00 , 7.42 , -0.01 , 6.21 , -0.03 , 0.00 , 0.00 , 103.04 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 3.04 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 10245.75 , 0.00 , 9.17 , -0.02 , 7.95 , -0.04 , 0.00 , 0.00 , 104.57 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 4.57 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 10402.72 , 0.00 , 9.31 , -0.02 , 8.00 , -0.04 , 0.00 , 0.00 , 104.72 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 4.72 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 10770.57 , 0.00 , 9.55 , -0.03 , 8.34 , -0.04 , 0.00 , 0.00 , 105.06 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.06 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11770.84 , 0.00 , 10.58 , -0.02 , 9.26 , -0.04 , 0.00 , 0.00 , 106.04 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 6.04 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 10699.60 , 0.00 , 9.59 , -0.02 , 8.37 , -0.04 , 0.00 , 0.00 , 104.99 , 249.99 , 110.00 , 231.00 , -0.00 , 0.00 , 0.00 , 0.00 , 1 , 1 , 4.99 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9629.04 , 0.00 , 8.60 , -0.01 , 7.38 , -0.04 , 0.00 , 0.00 , 104.04 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 4.04 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9433.79 , 0.00 , 8.42 , -0.01 , 7.20 , -0.04 , 0.00 , 0.00 , 103.88 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 3.88 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.02 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 8941.30 , 0.00 , 7.96 , -0.01 , 6.75 , -0.04 , 0.00 , 0.00 , 103.48 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 3.48 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11293.98 , 0.00 , 10.14 , -0.02 , 8.82 , -0.04 , 0.00 , 0.00 , 105.56 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.56 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11806.06 , 0.00 , 10.61 , -0.02 , 9.29 , -0.04 , 0.00 , 0.00 , 106.08 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 6.08 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11038.60 , 0.00 , 9.90 , -0.02 , 8.69 , -0.05 , 0.00 , 0.00 , 105.31 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.31 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 10553.28 , 0.00 , 9.45 , -0.02 , 8.14 , -0.04 , 0.00 , 0.00 , 104.85 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 4.85 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11661.87 , 0.00 , 10.48 , -0.02 , 9.26 , -0.05 , 0.00 , 0.00 , 105.93 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.93 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9156.84 , 0.00 , 8.16 , -0.01 , 6.95 , -0.04 , 0.00 , 0.00 , 103.65 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 3.65 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 10964.47 , 0.00 , 9.73 , -0.03 , 8.52 , -0.04 , 0.00 , 0.00 , 105.24 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.24 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.02 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 8197.38 , 0.00 , 7.27 , -0.01 , 6.06 , -0.03 , 0.00 , 0.00 , 102.92 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 2.92 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 10892.81 , 0.00 , 9.77 , -0.02 , 8.45 , -0.04 , 0.00 , 0.00 , 105.17 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.17 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 10929.51 , 0.00 , 9.80 , -0.02 , 8.59 , -0.05 , 0.00 , 0.00 , 105.21 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.21 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.02 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 8179.37 , 0.00 , 7.26 , -0.01 , 6.05 , -0.03 , 0.00 , 0.00 , 102.91 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 2.91 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9425.24 , 0.00 , 8.41 , -0.01 , 7.20 , -0.04 , 0.00 , 0.00 , 103.87 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 3.87 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 10908.04 , 0.00 , 9.68 , -0.03 , 8.36 , -0.04 , 0.00 , 0.00 , 105.19 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.19 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.02 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 8733.61 , 0.00 , 7.77 , -0.01 , 6.46 , -0.03 , 0.00 , 0.00 , 103.32 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 3.32 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9096.40 , 0.00 , 8.11 , -0.01 , 6.89 , -0.04 , 0.00 , 0.00 , 103.60 , 249.99 , 110.00 , 231.00 , -0.00 , 0.00 , 0.00 , 0.00 , 1 , 1 , 3.60 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9286.36 , 0.00 , 8.28 , -0.01 , 6.97 , -0.04 , 0.00 , 0.00 , 103.75 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 3.75 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 10815.77 , 0.00 , 9.59 , -0.03 , 8.38 , -0.04 , 0.00 , 0.00 , 105.10 , 249.99 , 110.00 , 231.00 , -0.00 , 0.00 , 0.00 , 0.00 , 1 , 1 , 5.10 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11750.83 , 0.00 , 10.56 , -0.02 , 9.34 , -0.05 , 0.00 , 0.00 , 106.02 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 6.02 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.02 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 8114.65 , 0.00 , 7.20 , -0.01 , 5.99 , -0.03 , 0.00 , 0.00 , 102.86 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 2.86 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9340.19 , 0.00 , 8.23 , -0.02 , 7.02 , -0.04 , 0.00 , 0.00 , 103.80 , 249.99 , 110.00 , 231.00 , -0.00 , 0.00 , 0.00 , 0.00 , 1 , 1 , 3.80 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9723.43 , 0.00 , 8.69 , -0.01 , 7.47 , -0.04 , 0.00 , 0.00 , 104.12 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 4.12 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9218.40 , 0.00 , 8.22 , -0.01 , 6.90 , -0.04 , 0.00 , 0.00 , 103.70 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 3.70 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11313.27 , 0.00 , 10.05 , -0.03 , 8.84 , -0.04 , 0.00 , 0.00 , 105.58 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.58 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11995.68 , 0.00 , 10.79 , -0.02 , 9.47 , -0.04 , 0.00 , 0.00 , 106.27 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 6.27 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11506.43 , 0.00 , 10.33 , -0.02 , 9.12 , -0.05 , 0.00 , 0.00 , 105.77 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.77 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9289.29 , 0.00 , 8.18 , -0.02 , 6.97 , -0.04 , 0.00 , 0.00 , 103.76 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 3.76 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11116.66 , 0.00 , 9.97 , -0.02 , 8.66 , -0.04 , 0.00 , 0.00 , 105.39 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.39 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 10904.33 , 0.00 , 9.68 , -0.03 , 8.46 , -0.04 , 0.00 , 0.00 , 105.18 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.18 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11819.56 , 0.00 , 10.62 , -0.02 , 9.41 , -0.05 , 0.00 , 0.00 , 106.09 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 6.09 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9352.31 , 0.00 , 8.34 , -0.01 , 6.93 , -0.03 , 0.00 , 0.00 , 103.81 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 3.81 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9946.00 , 0.00 , 8.89 , -0.02 , 7.68 , -0.04 , 0.00 , 0.00 , 104.31 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 4.31 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11476.44 , 0.00 , 10.31 , -0.02 , 9.09 , -0.05 , 0.00 , 0.00 , 105.74 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.74 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11263.76 , 0.00 , 10.11 , -0.02 , 8.89 , -0.05 , 0.00 , 0.00 , 105.53 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.53 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.02 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 8217.10 , 0.00 , 7.29 , -0.01 , 6.08 , -0.03 , 0.00 , 0.00 , 102.94 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 2.94 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9434.96 , 0.00 , 8.32 , -0.02 , 7.00 , -0.03 , 0.00 , 0.00 , 103.88 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 3.88 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 10364.69 , 0.00 , 9.28 , -0.02 , 8.06 , -0.04 , 0.00 , 0.00 , 104.68 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 4.68 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11238.98 , 0.00 , 10.09 , -0.02 , 8.87 , -0.05 , 0.00 , 0.00 , 105.51 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.51 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 10721.70 , 0.00 , 9.61 , -0.02 , 8.39 , -0.04 , 0.00 , 0.00 , 105.01 , 249.99 , 110.00 , 231.00 , -0.00 , 0.00 , 0.00 , 0.00 , 1 , 1 , 5.01 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9111.78 , 0.00 , 8.12 , -0.01 , 6.91 , -0.04 , 0.00 , 0.00 , 103.61 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 3.61 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9795.24 , 0.00 , 8.75 , -0.01 , 7.54 , -0.04 , 0.00 , 0.00 , 104.18 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 4.18 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11610.18 , 0.00 , 10.43 , -0.02 , 9.21 , -0.05 , 0.00 , 0.00 , 105.88 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 5.88 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.03 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 9978.19 , 0.00 , 8.92 , -0.02 , 7.71 , -0.04 , 0.00 , 0.00 , 104.34 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 4.34 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.02 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 8323.84 , 0.00 , 7.29 , -0.02 , 5.87 , -0.03 , 0.00 , 0.00 , 103.01 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 3.01 , -0.01 , 0.00 , 0.00
4 , 1 , 1.00 , 0.00 , 0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , 0.04 , -0.00 , 100.00 , 250.00 , 110.00 , 231.00 , 11841.29 , 0.00 , 10.64 , -0.02 , 9.43 , -0.05 , 0.00 , 0.00 , 106.11 , 249.99 , 110.00 , 231.00 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , 6.11 , -0.01 , 0.00 , 0.00
