1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 10272.71 , -0.00 , 7.94 , -0.00 , 6.80 , 0.00 , 7.05 , 300.00 , 44.03 , 298.00 , 25.37 , 0.00 , 0.00 , -0.00 , -0.00 , 1 , 1 , -0.00 , 4.03 , -2.00 , -14.63
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 8800.16 , -0.00 , 6.73 , -0.00 , 5.49 , 0.00 , 5.70 , 300.00 , 42.95 , 298.00 , 24.20 , -0.00 , 0.00 , 0.00 , 0.00 , 1 , 1 , -0.00 , 2.95 , -2.00 , -15.80
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 8352.84 , -0.01 , 6.62 , -0.00 , 5.12 , 0.00 , 5.23 , 300.00 , 42.66 , 298.00 , 23.88 , -0.00 , -0.00 , 0.00 , 0.00 , 1 , 1 , -0.00 , 2.66 , -2.00 , -16.12
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 9300.98 , -0.00 , 7.32 , -0.00 , 6.08 , 0.00 , 6.31 , 300.00 , 43.30 , 298.00 , 24.58 , -0.00 , 0.00 , -0.00 , -0.00 , 1 , 1 , -0.00 , 3.30 , -2.00 , -15.42
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 10016.84 , -0.00 , 7.64 , -0.00 , 6.50 , 0.00 , 6.75 , 300.00 , 43.83 , 298.00 , 25.15 , 0.00 , 0.00 , -0.00 , -0.00 , 1 , 1 , -0.00 , 3.83 , -2.00 , -14.85
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 9270.32 , -0.01 , 7.38 , -0.00 , 6.15 , 0.00 , 6.37 , 300.00 , 43.28 , 298.00 , 24.56 , 0.00 , 0.00 , 0.00 , 0.00 , 1 , 1 , -0.00 , 3.28 , -2.00 , -15.44
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 8514.09 , -0.00 , 6.49 , -0.00 , 5.35 , 0.00 , 5.55 , 300.00 , 42.76 , 298.00 , 24.00 , 0.00 , -0.00 , -0.00 , 0.00 , 1 , 1 , -0.00 , 2.76 , -2.00 , -16.00
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 10300.22 , -0.01 , 8.23 , -0.00 , 6.82 , 0.00 , 7.08 , 300.00 , 44.05 , 298.00 , 25.40 , -0.00 , 0.00 , -0.00 , -0.00 , 1 , 1 , -0.00 , 4.05 , -2.00 , -14.60
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 9840.00 , -0.00 , 7.68 , -0.00 , 6.44 , 0.00 , 6.68 , 300.00 , 43.69 , 298.00 , 25.01 , 0.00 , 0.00 , -0.00 , 0.00 , 1 , 1 , -0.00 , 3.69 , -2.00 , -14.99
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 8788.31 , -0.00 , 6.63 , -0.00 , 5.48 , 0.00 , 5.69 , 300.00 , 42.94 , 298.00 , 24.19 , -0.00 , 0.00 , -0.00 , -0.00 , 1 , 1 , -0.00 , 2.94 , -2.00 , -15.81
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 0.99 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 9731.26 , -0.01 , 7.63 , -0.00 , 5.96 , -1.16 , 12.43 , 300.00 , 43.44 , 297.45 , 33.07 , -0.00 , 0.00 , -0.00 , -0.00 , 1 , 1 , -0.00 , 3.44 , -2.55 , -6.93
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 11517.92 , -0.00 , 9.06 , -0.00 , 7.47 , 0.00 , 7.77 , 300.00 , 45.07 , 298.00 , 26.50 , 0.00 , 0.00 , 0.00 , 0.00 , 1 , 1 , -0.00 , 5.07 , -2.00 , -13.50
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 8174.10 , -0.01 , 6.48 , -0.00 , 5.33 , 0.00 , 5.52 , 300.00 , 42.54 , 298.00 , 23.76 , 0.00 , -0.00 , 0.00 , -0.00 , 1 , 1 , -0.00 , 2.54 , -2.00 , -16.24
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 8827.99 , -0.00 , 6.49 , -0.00 , 5.25 , 0.00 , 5.46 , 300.00 , 42.97 , 298.00 , 24.22 , 0.00 , -0.00 , -0.00 , 0.00 , 1 , 1 , -0.00 , 2.97 , -2.00 , -15.78
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 0.97 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 8055.81 , -0.01 , 6.12 , -0.00 , 4.53 , -0.97 , 10.21 , 300.00 , 42.35 , 297.52 , 29.10 , 0.00 , 0.00 , 0.00 , 0.00 , 1 , 1 , -0.00 , 2.35 , -2.48 , -10.90
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 9561.09 , -0.00 , 7.53 , -0.00 , 5.68 , 0.00 , 5.92 , 300.00 , 43.49 , 298.00 , 24.78 , -0.00 , -0.00 , -0.00 , -0.00 , 1 , 1 , -0.00 , 3.49 , -2.00 , -15.22
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 10768.44 , -0.00 , 8.18 , -0.00 , 7.03 , 0.00 , 7.30 , 300.00 , 44.43 , 298.00 , 25.81 , 0.00 , 0.00 , -0.00 , 0.00 , 1 , 1 , -0.00 , 4.43 , -2.00 , -14.19
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 11155.85 , -0.01 , 8.94 , -0.00 , 7.35 , 0.00 , 7.64 , 300.00 , 44.75 , 298.00 , 26.16 , 0.00 , 0.00 , 0.00 , 0.00 , 1 , 1 , -0.00 , 4.75 , -2.00 , -13.84
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 11521.96 , -0.01 , 9.24 , -0.00 , 7.74 , 0.00 , 8.04 , 300.00 , 45.07 , 298.00 , 26.51 , -0.00 , 0.00 , -0.00 , 0.00 , 1 , 1 , -0.00 , 5.07 , -2.00 , -13.49
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 10771.88 , -0.01 , 8.62 , -0.00 , 7.38 , 0.00 , 7.66 , 300.00 , 44.43 , 298.00 , 25.81 , 0.00 , 0.00 , -0.00 , 0.00 , 1 , 1 , -0.00 , 4.43 , -2.00 , -14.19
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 10876.03 , -0.01 , 8.71 , -0.00 , 7.29 , 0.00 , 7.57 , 300.00 , 44.52 , 298.00 , 25.90 , -0.00 , 0.00 , 0.00 , 0.00 , 1 , 1 , -0.00 , 4.52 , -2.00 , -14.10
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 9245.30 , -0.00 , 7.10 , -0.00 , 5.86 , 0.00 , 6.09 , 300.00 , 43.26 , 298.00 , 24.54 , -0.00 , 0.00 , 0.00 , -0.00 , 1 , 1 , -0.00 , 3.26 , -2.00 , -15.46
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 8774.49 , -0.01 , 6.97 , -0.00 , 5.83 , 0.00 , 6.03 , 300.00 , 42.93 , 298.00 , 24.18 , 0.00 , 0.00 , -0.00 , 0.00 , 1 , 1 , -0.00 , 2.93 , -2.00 , -15.82
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 11136.21 , -0.00 , 8.66 , -0.00 , 7.51 , 0.00 , 7.80 , 300.00 , 44.74 , 298.00 , 26.14 , -0.00 , 0.00 , -0.00 , 0.00 , 1 , 1 , -0.00 , 4.74 , -2.00 , -13.86
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 9514.50 , -0.00 , 7.14 , -0.00 , 5.73 , 0.00 , 5.79 , 300.00 , 43.45 , 298.00 , 24.75 , -0.00 , 0.00 , 0.00 , -0.00 , 1 , 1 , -0.00 , 3.45 , -2.00 , -15.25
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 11312.52 , -0.00 , 8.98 , -0.00 , 7.74 , 0.00 , 8.03 , 300.00 , 44.89 , 298.00 , 26.31 , 0.00 , 0.00 , 0.00 , -0.00 , 1 , 1 , -0.00 , 4.89 , -2.00 , -13.69
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 9706.87 , -0.00 , 7.39 , -0.00 , 6.15 , 0.00 , 6.39 , 300.00 , 43.59 , 298.00 , 24.90 , 0.00 , 0.00 , 0.00 , -0.00 , 1 , 1 , -0.00 , 3.59 , -2.00 , -15.10
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 9259.30 , -0.01 , 7.37 , -0.00 , 6.05 , 0.00 , 6.27 , 300.00 , 43.27 , 298.00 , 24.55 , 0.00 , 0.00 , -0.00 , 0.00 , 1 , 1 , -0.00 , 3.27 , -2.00 , -15.45
1 , 3 , 1 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , 0.00 , -0.00 , -0.00 , 1.00 , -0.00 , -0.00 , 0.00 , 300.00 , 40.00 , 300.00 , 40.00 , 0.00 , 10502.69 , -0.00 , 8.05 , -0.00 , 6.81 , 0.00 , 7.08 , 300.00 , 44.21 , 298.00 , 25.57 , 0.00 , 0.00 , -0.00 , 0.00 , 1 , 1 , -0.00 , 4.21 , -2.00 , -14.43
